Open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
170.1300048828125,170.1300048828125,169.88999938964844,170.0850067138672,426775,0.0,0.0,
170.08810424804688,170.27000427246094,170.0399932861328,170.1999969482422,408639,0.0,0.0,
170.2050018310547,170.27000427246094,170.10989379882812,170.19000244140625,312707,0.0,0.0,
170.20809936523438,170.3800048828125,170.20480346679688,170.29490661621094,397873,0.0,0.0,
170.27999877929688,170.36990356445312,170.2550048828125,170.31500244140625,353809,0.0,0.0,
170.32000732421875,170.42999267578125,170.16000366210938,170.3300018310547,566040,0.0,0.0,
170.32000732421875,170.4550018310547,170.3000030517578,170.32000732421875,371443,0.0,0.0,
170.3249969482422,170.4250030517578,170.27000427246094,170.41000366210938,347711,0.0,0.0,
170.40499877929688,170.42990112304688,170.2100067138672,170.22999572753906,383248,0.0,0.0,
170.23500061035156,170.30999755859375,170.09100341796875,170.19500732421875,329219,0.0,0.0,
170.19000244140625,170.27830505371094,170.10000610351562,170.13999938964844,322404,0.0,0.0,
170.1446075439453,170.18499755859375,170.0800018310547,170.13999938964844,233037,0.0,0.0,
170.13999938964844,170.15499877929688,169.94500732421875,169.9550018310547,391178,0.0,0.0,
169.9550018310547,170.1199951171875,169.92999267578125,169.9300994873047,408957,0.0,0.0,
169.9199981689453,170.1699981689453,169.83999633789062,170.02999877929688,443812,0.0,0.0,
170.03179931640625,170.10000610351562,169.99009704589844,170.10000610351562,236505,0.0,0.0,
170.0915985107422,170.22500610351562,170.06500244140625,170.11000061035156,301195,0.0,0.0,
170.10000610351562,170.13499450683594,169.97999572753906,170.07749938964844,323207,0.0,0.0,
170.0800018310547,170.12989807128906,170.02000427246094,170.03970336914062,232181,0.0,0.0,
170.03500366210938,170.1649932861328,170.0050048828125,170.07000732421875,321509,0.0,0.0,
170.06089782714844,170.2100067138672,170.0399932861328,170.20509338378906,341942,0.0,0.0,
170.2050018310547,170.22999572753906,170.11500549316406,170.21189880371094,284321,0.0,0.0,
170.22000122070312,170.22999572753906,170.11500549316406,170.18499755859375,296076,0.0,0.0,
170.17999267578125,170.27999877929688,170.02999877929688,170.22500610351562,397417,0.0,0.0,
170.22500610351562,170.27499389648438,170.05189514160156,170.11500549316406,295237,0.0,0.0,
170.11000061035156,170.13009643554688,169.77099609375,169.79510498046875,494133,0.0,0.0,
169.7949981689453,169.92999267578125,169.7949981689453,169.88510131835938,304520,0.0,0.0,
169.8800048828125,170.04510498046875,169.81500244140625,169.99929809570312,300677,0.0,0.0,
170.0,170.02499389648438,169.91000366210938,169.92999267578125,170402,0.0,0.0,
169.9199981689453,169.9199981689453,169.80999755859375,169.8300018310547,209547,0.0,0.0,
169.83180236816406,169.92999267578125,169.7949981689453,169.86000061035156,224202,0.0,0.0,
169.86000061035156,169.889892578125,169.75,169.8699951171875,236656,0.0,0.0,
169.87010192871094,170.0,169.860107421875,169.9149932861328,266141,0.0,0.0,
169.9250030517578,169.99000549316406,169.85499572753906,169.85499572753906,223444,0.0,0.0,
169.86180114746094,169.97000122070312,169.8000030517578,169.97000122070312,249480,0.0,0.0,
169.96499633789062,170.0,169.88999938964844,169.90499877929688,261458,0.0,0.0,
169.89010620117188,169.94500732421875,169.77999877929688,169.90499877929688,247494,0.0,0.0,
169.90499877929688,169.97500610351562,169.80999755859375,169.97500610351562,251899,0.0,0.0,
169.97000122070312,170.00999450683594,169.91000366210938,169.95010375976562,240600,0.0,0.0,
169.95010375976562,170.03500366210938,169.8834991455078,169.9698944091797,198199,0.0,0.0,
169.97999572753906,170.0800018310547,169.9611053466797,170.03500366210938,165474,0.0,0.0,
170.0399932861328,170.11500549316406,170.02999877929688,170.03720092773438,224242,0.0,0.0,
170.03500366210938,170.0850067138672,169.97000122070312,170.02000427246094,227947,0.0,0.0,
170.02000427246094,170.05999755859375,169.88499450683594,169.90499877929688,287903,0.0,0.0,
169.89999389648438,169.94500732421875,169.8000030517578,169.80999755859375,290561,0.0,0.0,
169.80999755859375,169.8300018310547,169.66000366210938,169.66000366210938,450263,0.0,0.0,
169.6699981689453,169.6699981689453,169.5399932861328,169.66990661621094,470247,0.0,0.0,
169.6790008544922,169.77000427246094,169.64999389648438,169.6750030517578,313302,0.0,0.0,
169.67999267578125,169.77000427246094,169.65499877929688,169.66000366210938,234899,0.0,0.0,
169.6699981689453,169.77000427246094,169.6649932861328,169.75999450683594,177608,0.0,0.0,
169.7550048828125,169.8000030517578,169.67999267578125,169.7100067138672,271315,0.0,0.0,
169.72650146484375,169.73500061035156,169.55999755859375,169.5749969482422,263984,0.0,0.0,
169.5749969482422,169.69830322265625,169.54150390625,169.65499877929688,317647,0.0,0.0,
169.66000366210938,169.86000061035156,169.65989685058594,169.81500244140625,288921,0.0,0.0,
169.82000732421875,169.89500427246094,169.77000427246094,169.8603057861328,225005,0.0,0.0,
169.86500549316406,169.89500427246094,169.7899932861328,169.86000061035156,196241,0.0,0.0,
169.86990356445312,169.97999572753906,169.85499572753906,169.9698944091797,231327,0.0,0.0,
169.9600067138672,169.985107421875,169.89999389648438,169.9698944091797,245819,0.0,0.0,
169.9669952392578,170.10499572753906,169.92010498046875,170.0449981689453,424424,0.0,0.0,
170.0399932861328,170.0782012939453,169.99000549316406,170.01510620117188,229638,0.0,0.0,
170.02499389648438,170.1898956298828,170.02000427246094,170.110107421875,288044,0.0,0.0,
170.11000061035156,170.17999267578125,170.10009765625,170.14500427246094,277377,0.0,0.0,
170.14500427246094,170.19000244140625,170.05999755859375,170.08999633789062,243847,0.0,0.0,
170.10000610351562,170.22999572753906,170.08999633789062,170.08999633789062,254176,0.0,0.0,
170.09669494628906,170.14500427246094,169.94000244140625,169.9600067138672,276357,0.0,0.0,
169.95159912109375,170.1999969482422,169.94500732421875,170.15499877929688,226846,0.0,0.0,
170.14999389648438,170.19000244140625,170.10350036621094,170.14500427246094,197238,0.0,0.0,
170.14500427246094,170.14810180664062,169.97000122070312,169.9857940673828,228234,0.0,0.0,
169.98500061035156,170.01499938964844,169.91000366210938,169.92669677734375,201128,0.0,0.0,
169.927001953125,169.93499755859375,169.7902069091797,169.8000030517578,309805,0.0,0.0,
169.7949981689453,169.85000610351562,169.75,169.7550048828125,230446,0.0,0.0,
169.75999450683594,169.8249969482422,169.75,169.79420471191406,213000,0.0,0.0,
169.79820251464844,169.8480987548828,169.64999389648438,169.6750030517578,270104,0.0,0.0,
169.69000244140625,169.71499633789062,169.4600067138672,169.52499389648438,461213,0.0,0.0,
169.52999877929688,169.5399932861328,169.36500549316406,169.36500549316406,388450,0.0,0.0,
169.3699951171875,169.38999938964844,169.25,169.36000061035156,450179,0.0,0.0,
169.36000061035156,169.49000549316406,169.3000946044922,169.43240356445312,523916,0.0,0.0,
169.44000244140625,169.4965057373047,169.35499572753906,169.4965057373047,252512,0.0,0.0,
169.4949951171875,169.64999389648438,169.47000122070312,169.61500549316406,365926,0.0,0.0,
169.6199951171875,169.62989807128906,169.44000244140625,169.50010681152344,271214,0.0,0.0,
169.5,169.5550994873047,169.46499633789062,169.53500366210938,185564,0.0,0.0,
169.53810119628906,169.67999267578125,169.53500366210938,169.625,279801,0.0,0.0,
169.63259887695312,169.72999572753906,169.625,169.6855010986328,208423,0.0,0.0,
169.67999267578125,169.77999877929688,169.6342010498047,169.76499938964844,227883,0.0,0.0,
169.76499938964844,169.89500427246094,169.74000549316406,169.88499450683594,301415,0.0,0.0,
169.88999938964844,169.9199981689453,169.81500244140625,169.91000366210938,228878,0.0,0.0,
169.90350341796875,169.97000122070312,169.88999938964844,169.9499969482422,232303,0.0,0.0,
169.96499633789062,169.99000549316406,169.86500549316406,169.88499450683594,294310,0.0,0.0,
169.88470458984375,170.0399932861328,169.77000427246094,169.80499267578125,363278,0.0,0.0,
169.80189514160156,169.89999389648438,169.7899932861328,169.86000061035156,229492,0.0,0.0,
169.83999633789062,169.85000610351562,169.77999877929688,169.81500244140625,122917,0.0,0.0,
169.81500244140625,169.89999389648438,169.80999755859375,169.8350067138672,197395,0.0,0.0,
169.83999633789062,169.91990661621094,169.7899932861328,169.7949981689453,163563,0.0,0.0,
169.80999755859375,169.8350067138672,169.72500610351562,169.74349975585938,201484,0.0,0.0,
169.7550048828125,169.9499969482422,169.7449951171875,169.9051055908203,283037,0.0,0.0,
169.9149932861328,169.99000549316406,169.8800048828125,169.9149932861328,253177,0.0,0.0,
169.91000366210938,169.95700073242188,169.8350067138672,169.89259338378906,236270,0.0,0.0,
169.89999389648438,170.0800018310547,169.85000610351562,170.02000427246094,314322,0.0,0.0,
170.0299072265625,170.13999938964844,170.00999450683594,170.08999633789062,301567,0.0,0.0,
170.10000610351562,170.2100067138672,170.0601043701172,170.09500122070312,326566,0.0,0.0,
170.10000610351562,170.1649932861328,170.08349609375,170.14999389648438,166929,0.0,0.0,
170.15499877929688,170.1699981689453,170.02999877929688,170.08999633789062,247060,0.0,0.0,
170.08999633789062,170.10000610351562,170.00999450683594,170.0399932861328,158671,0.0,0.0,
170.04190063476562,170.0800018310547,169.92999267578125,169.9949951171875,323905,0.0,0.0,
169.9947967529297,170.0,169.8800048828125,169.97000122070312,237344,0.0,0.0,
169.9600067138672,170.0,169.94000244140625,169.97500610351562,165506,0.0,0.0,
169.97999572753906,170.0657958984375,169.97999572753906,170.0657958984375,148973,0.0,0.0,
170.07000732421875,170.14500427246094,170.00999450683594,170.1284942626953,233018,0.0,0.0,
170.125,170.16720581054688,169.9949951171875,170.07000732421875,332714,0.0,0.0,
170.07000732421875,170.1199951171875,170.02000427246094,170.11000061035156,164563,0.0,0.0,
170.11000061035156,170.14999389648438,170.0800018310547,170.0850067138672,113839,0.0,0.0,
170.0850067138672,170.14999389648438,170.0142059326172,170.125,220248,0.0,0.0,
170.1300048828125,170.25,170.10000610351562,170.17999267578125,319134,0.0,0.0,
170.17759704589844,170.1999969482422,170.0449981689453,170.0500030517578,218870,0.0,0.0,
170.05499267578125,170.07000732421875,169.9342041015625,170.02969360351562,286380,0.0,0.0,
170.02999877929688,170.21499633789062,170.0218048095703,170.1750030517578,210464,0.0,0.0,
170.1699981689453,170.2100067138672,170.14500427246094,170.1649932861328,153503,0.0,0.0,
170.16000366210938,170.19509887695312,170.10350036621094,170.13999938964844,160318,0.0,0.0,
170.1300048828125,170.14500427246094,169.94000244140625,169.94500732421875,291964,0.0,0.0,
169.94790649414062,169.9499969482422,169.75,169.752197265625,304314,0.0,0.0,
169.75999450683594,169.77000427246094,169.67190551757812,169.68499755859375,274448,0.0,0.0,
169.68499755859375,169.7899932861328,169.67999267578125,169.7073974609375,192263,0.0,0.0,
169.70989990234375,169.86000061035156,169.6699981689453,169.7899932861328,290894,0.0,0.0,
169.7949981689453,169.80580139160156,169.6199951171875,169.62010192871094,233408,0.0,0.0,
169.63999938964844,169.63999938964844,169.5,169.5449981689453,283744,0.0,0.0,
169.54550170898438,169.67999267578125,169.52000427246094,169.67990112304688,244283,0.0,0.0,
169.6699981689453,169.76510620117188,169.6199951171875,169.74000549316406,233169,0.0,0.0,
169.73489379882812,169.8000030517578,169.70010375976562,169.75,162483,0.0,0.0,
169.75799560546875,169.86000061035156,169.72000122070312,169.8300018310547,205447,0.0,0.0,
169.82510375976562,169.8751983642578,169.7821044921875,169.85000610351562,199224,0.0,0.0,
169.8498992919922,170.0399932861328,169.84010314941406,170.02420043945312,287207,0.0,0.0,
170.00999450683594,170.07000732421875,169.9949951171875,170.03500366210938,213984,0.0,0.0,
170.0399932861328,170.0449981689453,169.94000244140625,169.9499969482422,161739,0.0,0.0,
169.94500732421875,170.06649780273438,169.9199981689453,169.9550018310547,246362,0.0,0.0,
169.94500732421875,169.99819946289062,169.9149932861328,169.98500061035156,144635,0.0,0.0,
169.98500061035156,170.05999755859375,169.92999267578125,170.01499938964844,145181,0.0,0.0,
170.00999450683594,170.00999450683594,169.92999267578125,169.9499969482422,150394,0.0,0.0,
169.95350646972656,170.05499267578125,169.9499969482422,170.01649475097656,222639,0.0,0.0,
170.02000427246094,170.07000732421875,169.97999572753906,169.98500061035156,136375,0.0,0.0,
169.98500061035156,170.01499938964844,169.88999938964844,169.9250030517578,167550,0.0,0.0,
169.92849731445312,170.03500366210938,169.89999389648438,169.97000122070312,164860,0.0,0.0,
169.97000122070312,170.02850341796875,169.88490295410156,170.02499389648438,144457,0.0,0.0,
170.02000427246094,170.1300048828125,170.0,170.07000732421875,291141,0.0,0.0,
170.0800018310547,170.10989379882812,169.9600067138672,169.9949951171875,207552,0.0,0.0,
169.97999572753906,170.01649475097656,169.91419982910156,169.92999267578125,133451,0.0,0.0,
169.92999267578125,169.9499969482422,169.7899932861328,169.80999755859375,239466,0.0,0.0,
169.80999755859375,169.97999572753906,169.7899932861328,169.96499633789062,168734,0.0,0.0,
169.9698028564453,170.05499267578125,169.9123992919922,170.04580688476562,195994,0.0,0.0,
170.0449981689453,170.08999633789062,169.9499969482422,169.97000122070312,188578,0.0,0.0,
169.97979736328125,170.01499938964844,169.87010192871094,169.87579345703125,141681,0.0,0.0,
169.8800048828125,169.89999389648438,169.80999755859375,169.85000610351562,161869,0.0,0.0,
169.85000610351562,169.9019012451172,169.80999755859375,169.83580017089844,95424,0.0,0.0,
169.8350067138672,169.94000244140625,169.77499389648438,169.79359436035156,207609,0.0,0.0,
169.7949981689453,169.92999267578125,169.7949981689453,169.92999267578125,139041,0.0,0.0,
169.92999267578125,169.92999267578125,169.7816925048828,169.78500366210938,126169,0.0,0.0,
169.8000030517578,169.8350067138672,169.7642059326172,169.7642059326172,103333,0.0,0.0,
169.76519775390625,169.82749938964844,169.72000122070312,169.82550048828125,162512,0.0,0.0,
169.82200622558594,169.88999938964844,169.77999877929688,169.86500549316406,126147,0.0,0.0,
169.8699951171875,170.05499267578125,169.8699951171875,169.9550018310547,305953,0.0,0.0,
169.9600067138672,170.02000427246094,169.89999389648438,169.9250946044922,136085,0.0,0.0,
169.9250030517578,169.97650146484375,169.9199981689453,169.9600067138672,88573,0.0,0.0,
169.9600067138672,170.00999450683594,169.89999389648438,169.89999389648438,135605,0.0,0.0,
169.91000366210938,169.96499633789062,169.87449645996094,169.9149932861328,125182,0.0,0.0,
169.92999267578125,170.0,169.91409301757812,169.97500610351562,102541,0.0,0.0,
169.970703125,170.0,169.86000061035156,169.94419860839844,177618,0.0,0.0,
169.94500732421875,170.0,169.9199981689453,169.97500610351562,85928,0.0,0.0,
169.96499633789062,170.0218963623047,169.9199981689453,169.94500732421875,173585,0.0,0.0,
169.94500732421875,169.97000122070312,169.90499877929688,169.90989685058594,116667,0.0,0.0,
169.89999389648438,169.90499877929688,169.83999633789062,169.8800048828125,155823,0.0,0.0,
169.875,169.9250030517578,169.83999633789062,169.89500427246094,119321,0.0,0.0,
169.89500427246094,169.99000549316406,169.88999938964844,169.96539306640625,136623,0.0,0.0,
169.97000122070312,170.07000732421875,169.9600067138672,170.02000427246094,224661,0.0,0.0,
170.0299072265625,170.0500030517578,169.9600067138672,169.9700927734375,154048,0.0,0.0,
169.97000122070312,169.98190307617188,169.87159729003906,169.87989807128906,147550,0.0,0.0,
169.8800048828125,169.92999267578125,169.8699951171875,169.89500427246094,121263,0.0,0.0,
169.89999389648438,169.97000122070312,169.89999389648438,169.9199981689453,138113,0.0,0.0,
169.9250030517578,169.94000244140625,169.86000061035156,169.86500549316406,126881,0.0,0.0,
169.8699951171875,169.97500610351562,169.8699951171875,169.9022979736328,125841,0.0,0.0,
169.91000366210938,169.9199981689453,169.8618927001953,169.90499877929688,112414,0.0,0.0,
169.90499877929688,169.9949951171875,169.9019012451172,169.96499633789062,124420,0.0,0.0,
169.9600067138672,170.00999450683594,169.9149932861328,169.9949951171875,189788,0.0,0.0,
170.0,170.02000427246094,169.9149932861328,169.9499969482422,152324,0.0,0.0,
169.9550018310547,170.00999450683594,169.9149932861328,169.9949951171875,189834,0.0,0.0,
169.9949951171875,170.05999755859375,169.99029541015625,170.03500366210938,148348,0.0,0.0,
170.0364990234375,170.07000732421875,170.01499938964844,170.0399932861328,144678,0.0,0.0,
170.0449981689453,170.125,170.03990173339844,170.05999755859375,282256,0.0,0.0,
170.05999755859375,170.08999633789062,170.04420471191406,170.06500244140625,138779,0.0,0.0,
170.07000732421875,170.07000732421875,170.0,170.04989624023438,155710,0.0,0.0,
170.05029296875,170.08999633789062,170.00999450683594,170.02000427246094,136455,0.0,0.0,
170.02000427246094,170.0850067138672,170.02000427246094,170.07350158691406,155885,0.0,0.0,
170.0749969482422,170.14500427246094,170.05999755859375,170.09500122070312,205189,0.0,0.0,
170.09500122070312,170.14520263671875,170.05479431152344,170.14520263671875,159028,0.0,0.0,
170.13999938964844,170.16000366210938,170.10000610351562,170.125,222349,0.0,0.0,
170.125,170.1300048828125,169.9499969482422,169.97000122070312,257206,0.0,0.0,
169.97500610351562,170.02000427246094,169.9600067138672,169.9801025390625,149596,0.0,0.0,
169.98779296875,170.0,169.8470001220703,169.86749267578125,217205,0.0,0.0,
169.86000061035156,169.86000061035156,169.77000427246094,169.80499267578125,306522,0.0,0.0,
169.80499267578125,169.86500549316406,169.77259826660156,169.7899932861328,144004,0.0,0.0,
169.7899932861328,169.82000732421875,169.72999572753906,169.73500061035156,195870,0.0,0.0,
169.73500061035156,169.75,169.52999877929688,169.55999755859375,391962,0.0,0.0,
169.57000732421875,169.6851043701172,169.5601043701172,169.63999938964844,219030,0.0,0.0,
169.63499450683594,169.83999633789062,169.63499450683594,169.7899932861328,334816,0.0,0.0,
169.77999877929688,169.8665008544922,169.7100067138672,169.75,236238,0.0,0.0,
169.74099731445312,169.80990600585938,169.6842041015625,169.7050018310547,189932,0.0,0.0,
169.7050018310547,169.7281951904297,169.6649932861328,169.72799682617188,135235,0.0,0.0,
169.72999572753906,169.75,169.64999389648438,169.6699981689453,131281,0.0,0.0,
169.67999267578125,169.8000030517578,169.67999267578125,169.8000030517578,192467,0.0,0.0,
169.8000030517578,169.85740661621094,169.7635040283203,169.7635040283203,177246,0.0,0.0,
169.77000427246094,169.82000732421875,169.7550048828125,169.7899932861328,112433,0.0,0.0,
169.8000030517578,169.80999755859375,169.72000122070312,169.7550048828125,138874,0.0,0.0,
169.75999450683594,169.77999877929688,169.73500061035156,169.73989868164062,80980,0.0,0.0,
169.73500061035156,169.7449951171875,169.65899658203125,169.672607421875,166527,0.0,0.0,
169.6750030517578,169.72000122070312,169.63999938964844,169.71499633789062,135777,0.0,0.0,
169.72000122070312,169.7698974609375,169.7100067138672,169.7449951171875,145325,0.0,0.0,
169.74000549316406,169.8000030517578,169.72999572753906,169.7899932861328,124939,0.0,0.0,
169.7899932861328,169.7949981689453,169.61000061035156,169.64500427246094,178670,0.0,0.0,
169.64500427246094,169.71499633789062,169.6300048828125,169.6699981689453,145190,0.0,0.0,
169.6750030517578,169.8498992919922,169.67250061035156,169.82000732421875,271726,0.0,0.0,
169.8300018310547,169.91000366210938,169.80999755859375,169.8798065185547,221830,0.0,0.0,
169.875,169.97000122070312,169.86000061035156,169.8957977294922,204720,0.0,0.0,
169.91000366210938,169.95089721679688,169.8800048828125,169.94500732421875,109685,0.0,0.0,
169.94110107421875,169.96499633789062,169.88999938964844,169.9199981689453,125644,0.0,0.0,
169.9149932861328,169.9499969482422,169.83999633789062,169.94500732421875,145463,0.0,0.0,
169.9499969482422,170.0399932861328,169.9300994873047,170.00999450683594,405518,0.0,0.0,
170.01809692382812,170.02000427246094,169.94000244140625,169.99229431152344,149482,0.0,0.0,
169.99159240722656,170.0,169.92999267578125,169.9550018310547,102511,0.0,0.0,
169.9550018310547,169.97000122070312,169.91000366210938,169.9384002685547,132013,0.0,0.0,
169.92999267578125,169.9499969482422,169.91000366210938,169.91990661621094,93563,0.0,0.0,
169.9149932861328,169.9550018310547,169.8699951171875,169.91009521484375,184186,0.0,0.0,
169.91000366210938,169.91990661621094,169.86500549316406,169.9152069091797,120022,0.0,0.0,
169.9199981689453,169.92999267578125,169.77000427246094,169.77000427246094,242920,0.0,0.0,
169.77999877929688,169.80580139160156,169.72999572753906,169.7642059326172,176884,0.0,0.0,
169.75999450683594,169.75999450683594,169.6300048828125,169.67999267578125,276715,0.0,0.0,
169.67999267578125,169.72999572753906,169.64999389648438,169.66510009765625,243779,0.0,0.0,
169.6699981689453,169.7100067138672,169.65499877929688,169.7050018310547,166562,0.0,0.0,
169.70579528808594,169.73500061035156,169.64999389648438,169.6750030517578,139179,0.0,0.0,
169.6750030517578,169.75,169.67010498046875,169.71499633789062,150082,0.0,0.0,
169.7100067138672,169.77999877929688,169.69000244140625,169.69500732421875,185493,0.0,0.0,
169.69500732421875,169.71499633789062,169.65150451660156,169.6999969482422,137026,0.0,0.0,
169.7050018310547,169.75,169.69000244140625,169.72450256347656,141097,0.0,0.0,
169.7259979248047,169.8300018310547,169.72500610351562,169.82000732421875,186578,0.0,0.0,
169.82000732421875,169.85000610351562,169.77000427246094,169.83999633789062,180277,0.0,0.0,
169.8300018310547,169.89999389648438,169.7899932861328,169.875,1416031,0.0,0.0,
169.875,169.91000366210938,169.8300018310547,169.83009338378906,129270,0.0,0.0,
169.8350067138672,169.8699951171875,169.8000030517578,169.8000030517578,113977,0.0,0.0,
169.80279541015625,169.80999755859375,169.63009643554688,169.63999938964844,240832,0.0,0.0,
169.64999389648438,169.65769958496094,169.60000610351562,169.63499450683594,179012,0.0,0.0,
169.63499450683594,169.66000366210938,169.5800018310547,169.60499572753906,180511,0.0,0.0,
169.61500549316406,169.6199951171875,169.52999877929688,169.58999633789062,175155,0.0,0.0,
169.5800018310547,169.6999969482422,169.5500030517578,169.69500732421875,181721,0.0,0.0,
169.69000244140625,169.69720458984375,169.59500122070312,169.60000610351562,196141,0.0,0.0,
169.59500122070312,169.6699981689453,169.5941925048828,169.66990661621094,163499,0.0,0.0,
169.66000366210938,169.69000244140625,169.58999633789062,169.593505859375,107776,0.0,0.0,
169.59500122070312,169.69000244140625,169.58999633789062,169.64999389648438,188636,0.0,0.0,
169.64500427246094,169.69000244140625,169.62489318847656,169.65550231933594,92561,0.0,0.0,
169.65870666503906,169.66000366210938,169.55999755859375,169.58999633789062,165487,0.0,0.0,
169.5800018310547,169.63160705566406,169.5142059326172,169.52499389648438,209694,0.0,0.0,
